img,age,readable
2013_1048jun1_02tb.jpg,24.0,2
2013_1048jun1_03ta.jpg,13.0,2
2013_1048jun1_03tb.jpg,13.0,2
2013_1048jun1_04t.jpg,14.0,1
2013_1048jun1_05ta.jpg,13.0,2
2013_1048jun1_05tb.jpg,13.0,2
2013_1048jun1_06ta.jpg,17.0,2
2013_1048jun1_06tb.jpg,17.0,2
2013_1048jun1_07ta.jpg,16.0,2
2013_1048jun1_07tb.jpg,16.0,2
2013_1048jun1_09ta.jpg,10.0,2
2013_1048jun1_09tb.jpg,10.0,2
2013_1048jun1_11ta.jpg,16.0,2
2013_1048jun1_11tb.jpg,16.0,2
2013_1048jun1_15ta.jpg,12.0,2
2013_1048jun1_15tb.jpg,12.0,2
2013_1048jun1_17ta.jpg,15.0,2
2013_1048jun1_17tb.jpg,15.0,2
2013_1048jun1_19ta.jpg,18.0,2
2013_1048jun1_19tb.jpg,18.0,2
2013_1048jun1_20ta.jpg,16.0,2
2013_1048jun1_20tb.jpg,16.0,2
2013_1048jun1_24ta.jpg,15.0,2
2013_1048jun1_24tb.jpg,15.0,2
2013_1048jun1_25ta.jpg,19.0,2
2013_1048jun1_25tb.jpg,19.0,2
2013_1048jun2_08ta.jpg,8.0,2
2013_1048jun2_08tb.jpg,8.0,2
2013_1048jun2_12ta.jpg,14.0,2
2013_1048jun2_12tb.jpg,14.0,2
2013_1048jun2_13ta.jpg,12.0,2
2013_1048jun2_13tb.jpg,12.0,2
2013_1048jun2_14ta.jpg,12.0,2
2013_1048jun2_14tb.jpg,12.0,2
2013_1048jun2_16ta.jpg,13.0,2
2013_1048jun2_16tb.jpg,13.0,2
2013_1048jun2_18ta.jpg,13.0,2
2013_1048jun2_18tb.jpg,13.0,2
2013_1048jun2_21ta.jpg,15.0,2
2013_1048jun2_21tb.jpg,15.0,2
2013_1048jun2_22ta.jpg,12.0,2
2013_1048jun2_22tb.jpg,12.0,2
2013_1048jun2_23ta.jpg,14.0,2
2013_1048jun2_23tb.jpg,14.0,2
2013_1048jun3_26ta.jpg,17.0,2
2013_1048jun3_26tb.jpg,17.0,2
2013_1048jun3_27ta.jpg,20.0,2
2013_1048jun3_27tb.jpg,20.0,2
2013_1048jun3_28ta.jpg,9.0,2
2013_1048jun3_28tb.jpg,9.0,2
2013_1048jun3_30ta.jpg,12.0,2
2013_1048jun3_30tb.jpg,12.0,2
2013_1049jun1_01ta.jpg,15.0,2
2013_1049jun1_01tb.jpg,15.0,2
2013_1049jun1_02ta.jpg,16.0,2
2013_1049jun1_02tb.jpg,16.0,2
2013_1049jun1_03t.jpg,14.0,1
2013_1049jun1_04ta.jpg,13.0,2
2013_1049jun1_04tb.jpg,13.0,2
2013_1049jun1_05ta.jpg,18.0,2
2013_1049jun1_05tb.jpg,18.0,2
2013_1049jun1_06ta.jpg,13.0,2
2013_1049jun1_06tb.jpg,13.0,2
2013_1049jun1_07ta.jpg,11.0,2
2013_1049jun1_07tb.jpg,11.0,2
2013_1049jun1_08ta.jpg,13.0,2
2013_1049jun1_08tb.jpg,13.0,2
2013_1049jun1_14t.jpg,13.0,1
2013_1049jun1_17ta.jpg,8.0,2
2013_1049jun1_17tb.jpg,8.0,2
2013_1049jun1_20ta.jpg,14.0,2
2013_1049jun1_20tb.jpg,14.0,2
2013_1049jun1_22t.jpg,13.0,1
2013_1049jun1_25ta.jpg,16.0,2
2013_1049jun1_25tb.jpg,16.0,2
2013_1049jun1_28ta.jpg,12.0,2
2013_1049jun1_28tb.jpg,12.0,2
2013_1049jun1_29ta.jpg,15.0,2
2013_1049jun1_29tb.jpg,15.0,2
2013_1049jun1_30ta.jpg,19.0,2
2013_1049jun1_30tb.jpg,19.0,2
2013_1049jun2_10ta.jpg,10.0,2
2013_1049jun2_10tb.jpg,10.0,2
2013_1049jun2_11ta.jpg,9.0,2
2013_1049jun2_11tb.jpg,9.0,2
2013_1049jun2_12ta.jpg,9.0,2
2013_1049jun2_12tb.jpg,9.0,2
2013_1049jun2_13ta.jpg,15.0,2
2013_1049jun2_13tb.jpg,15.0,2
2013_1049jun2_15ta.jpg,13.0,2
2013_1049jun2_15tb.jpg,13.0,2
2013_1049jun2_16ta.jpg,8.0,2
2013_1049jun2_16tb.jpg,8.0,2
2013_1049jun2_18ta.jpg,13.0,2
2013_1049jun2_18tb.jpg,13.0,2
2013_1049jun2_19ta.jpg,16.0,2
2013_1049jun2_19tb.jpg,16.0,2
2013_1049jun2_21ta.jpg,12.0,2
2013_1049jun2_21tb.jpg,12.0,2
2013_1049jun2_23ta.jpg,17.0,2
2013_1049jun2_23tb.jpg,17.0,2
2013_1049jun2_24ta.jpg,15.0,2
2013_1049jun2_24tb.jpg,15.0,2
2013_1049jun2_26ta.jpg,11.0,2
2013_1049jun2_26tb.jpg,11.0,2
2013_1049jun2_27ta.jpg,12.0,2
2013_1049jun2_27tb.jpg,12.0,2
2013_1050jun1_02ta.jpg,15.0,2
2013_1050jun1_02tb.jpg,15.0,2
2013_1050jun1_08ta.jpg,14.0,2
2013_1050jun1_08tb.jpg,14.0,2
2013_1050jun1_09ta.jpg,13.0,2
2013_1050jun1_09tb.jpg,13.0,2
2013_1050jun1_16ta.jpg,14.0,2
2013_1050jun1_16tb.jpg,14.0,2
2013_1050jun1_17ta.jpg,16.0,2
2013_1050jun1_17tb.jpg,16.0,2
2013_1050jun1_19ta.jpg,16.0,2
2013_1050jun1_19tb.jpg,16.0,2
2013_1050jun1_20ta.jpg,19.0,2
2013_1050jun1_20tb.jpg,19.0,2
2013_1050jun1_22ta.jpg,17.0,2
2013_1050jun1_22tb.jpg,17.0,2
2013_1050jun1_23ta.jpg,15.0,2
2013_1050jun1_23tb.jpg,15.0,2
2013_1050jun1_24ta.jpg,17.0,2
2013_1050jun1_24tb.jpg,17.0,2
2013_1050jun1_25t.jpg,14.0,1
2013_1050jun1_26ta.jpg,17.0,2
2013_1050jun1_26tb.jpg,17.0,2
2013_1050jun1_27ta.jpg,16.0,2
2013_1050jun1_27tb.jpg,16.0,2
2013_1050jun1_28t.jpg,15.0,1
2013_1050jun1_29ta.jpg,12.0,2
2013_1050jun1_29tb.jpg,12.0,2
2013_1050jun2_01ta.jpg,12.0,2
2013_1050jun2_01tb.jpg,12.0,2
2013_1050jun2_03ta.jpg,10.0,2
2013_1050jun2_03tb.jpg,10.0,2
2013_1050jun2_04ta.jpg,12.0,2
2013_1050jun2_04tb.jpg,12.0,2
2013_1050jun2_05ta.jpg,11.0,2
2013_1050jun2_05tb.jpg,11.0,2
2013_1050jun2_11ta.jpg,12.0,2
2013_1050jun2_11tb.jpg,12.0,2
2013_1050jun2_12ta.jpg,12.0,2
2013_1050jun2_12tb.jpg,12.0,2
2013_1050jun2_13ta.jpg,14.0,2
2013_1050jun2_13tb.jpg,14.0,2
2013_1050jun2_14ta.jpg,11.0,2
2013_1050jun2_14tb.jpg,11.0,2
2013_1050jun2_15ta.jpg,14.0,2
2013_1050jun2_15tb.jpg,14.0,2
2013_1050jun2_21t.jpg,13.0,1
2013_1050jun2_30ta.jpg,10.0,2
2013_1050jun2_30tb.jpg,10.0,2
2013_1052jun1_01ta.jpg,16.0,2
2013_1052jun1_01tb.jpg,16.0,2
2013_1052jun1_02ta.jpg,10.0,2
2013_1052jun1_02tb.jpg,10.0,2
2013_1052jun1_03ta.jpg,12.0,2
2013_1052jun1_03tb.jpg,12.0,2
2013_1052jun1_05t.jpg,11.0,1
2013_1052jun1_07ta.jpg,11.0,2
2013_1052jun1_07tb.jpg,11.0,2
2013_1052jun1_14ta.jpg,15.0,2
2013_1052jun1_14tb.jpg,15.0,2
2013_1052jun1_15ta.jpg,12.0,2
2013_1052jun1_15tb.jpg,12.0,2
2013_1052jun1_16t.jpg,16.0,1
2013_1052jun1_17ta.jpg,17.0,2
2013_1052jun1_17tb.jpg,17.0,2
2013_1052jun1_18ta.jpg,15.0,2
2013_1052jun1_18tb.jpg,15.0,2
2013_1052jun1_19ta.jpg,12.0,2
2013_1052jun1_19tb.jpg,12.0,2
2013_1052jun1_20ta.jpg,15.0,2
2013_1052jun1_20tb.jpg,15.0,2
2013_1052jun1_21ta.jpg,14.0,2
2013_1052jun1_21tb.jpg,14.0,2
2013_1052jun1_22ta.jpg,14.0,2
2013_1052jun1_22tb.jpg,14.0,2
2013_1052jun1_23ta.jpg,14.0,2
2013_1052jun1_23tb.jpg,14.0,2
2013_1052jun1_24ta.jpg,16.0,2
2013_1052jun1_24tb.jpg,16.0,2
2013_1052jun1_26ta.jpg,19.0,2
2013_1052jun1_26tb.jpg,19.0,2
2013_1052jun1_28ta.jpg,13.0,2
2013_1052jun1_28tb.jpg,13.0,2
2013_1052jun1_29ta.jpg,14.0,2
2013_1052jun1_29tb.jpg,14.0,2
2013_1052jun2_04ta.jpg,14.0,2
2013_1052jun2_04tb.jpg,14.0,2
2013_1052jun2_06ta.jpg,15.0,2
2013_1052jun2_06tb.jpg,15.0,2
2013_1052jun2_08ta.jpg,10.0,2
2013_1052jun2_08tb.jpg,10.0,2
2013_1052jun2_09ta.jpg,12.0,2
2013_1052jun2_09tb.jpg,12.0,2
2013_1052jun2_11ta.jpg,11.0,2
2013_1052jun2_11tb.jpg,11.0,2
2013_1052jun2_12ta.jpg,14.0,2
2013_1052jun2_12tb.jpg,14.0,2
2013_1052jun2_25ta.jpg,10.0,2
2013_1052jun2_25tb.jpg,10.0,2
2013_1052jun2_30t.jpg,10.0,1
2013_1053jun1_02ta.jpg,18.0,2
2013_1053jun1_02tb.jpg,18.0,2
2013_1053jun1_03ta.jpg,17.0,2
2013_1053jun1_03tb.jpg,17.0,2
2013_1053jun1_04ta.jpg,13.0,2
2013_1053jun1_04tb.jpg,13.0,2
2013_1053jun1_05ta.jpg,12.0,2
2013_1053jun1_05tb.jpg,12.0,2
2013_1072jun1_01t.jpg,10.0,1
2013_1072jun1_02ta.jpg,17.0,2
2013_1072jun1_02tb.jpg,17.0,2
2013_1072jun1_04ta.jpg,11.0,2
2013_1072jun1_04tb.jpg,11.0,2
2013_1072jun1_05t.jpg,15.0,1
2013_1073jun1_01ta.jpg,13.0,2
2013_1073jun1_01tb.jpg,13.0,2
2013_1073jun1_02t.jpg,14.0,1
2013_1073jun1_03ta.jpg,15.0,2
2013_1073jun1_03tb.jpg,15.0,2
2013_1073jun1_04ta.jpg,13.0,2
2013_1073jun1_04tb.jpg,13.0,2
2013_1073jun1_05ta.jpg,14.0,2
2013_1073jun1_05tb.jpg,14.0,2
2013_1075jun1_01ta.jpg,22.0,2
2013_1075jun1_01tb.jpg,22.0,2
2013_1075jun1_03t.jpg,15.0,1
2013_1075jun1_04ta.jpg,20.0,2
2013_1075jun1_04tb.jpg,20.0,2
2013_1075jun1_05ta.jpg,11.0,2
2013_1075jun1_05tb.jpg,11.0,2
2013_1076jun1_01ta.jpg,21.0,2
2013_1076jun1_01tb.jpg,21.0,2
2013_1076jun1_02t.jpg,18.0,1
2013_1076jun1_03ta.jpg,16.0,2
2013_1076jun1_03tb.jpg,16.0,2
2013_1076jun1_04t.jpg,10.0,1
2013_1076jun1_05ta.jpg,18.0,2
2013_1076jun1_05tb.jpg,18.0,2
2013_1077jun1_02ta.jpg,15.0,2
2013_1077jun1_02tb.jpg,15.0,2
2013_1077jun1_04ta.jpg,13.0,2
2013_1077jun1_04tb.jpg,13.0,2
2013_1077jun1_05ta.jpg,17.0,2
2013_1077jun1_05tb.jpg,17.0,2
2013_1077jun2_01ta.jpg,12.0,2
2013_1077jun2_01tb.jpg,12.0,2
2013_1077jun2_03ta.jpg,15.0,2
2013_1077jun2_03tb.jpg,15.0,2
2013_1079jun1_01t.jpg,11.0,1
2013_1079jun1_04t.jpg,13.0,1
2013_1079jun2_02t.jpg,13.0,1
2013_1080jun1_02ta.jpg,15.0,2
2013_1080jun1_02tb.jpg,15.0,2
2013_1080jun1_04t.jpg,15.0,1
2013_1080jun1_05ta.jpg,18.0,2
2013_1080jun1_05tb.jpg,18.0,2
2013_1080jun2_01ta.jpg,12.0,2
2013_1080jun2_01tb.jpg,12.0,2
2013_1086jun1_01ta.jpg,19.0,2
2013_1086jun1_01tb.jpg,19.0,2
2013_1086jun1_02ta.jpg,17.0,2
2013_1086jun1_02tb.jpg,17.0,2
2013_1086jun1_04ta.jpg,14.0,2
2013_1086jun1_04tb.jpg,14.0,2
2013_1086jun1_05ta.jpg,10.0,2
2013_1086jun1_05tb.jpg,10.0,2
2013_1088jun1_01ta.jpg,15.0,2
2013_1088jun1_01tb.jpg,15.0,2
2013_1088jun1_02ta.jpg,17.0,2
2013_1088jun1_02tb.jpg,17.0,2
2013_1088jun1_04ta.jpg,14.0,2
2013_1088jun1_04tb.jpg,14.0,2
2013_1088jun2_03t.jpg,12.0,1
2013_84002okt1_t01.jpg,13.0,1
2013_84002okt1_t02a.jpg,9.0,2
2013_84002okt1_t02b.jpg,9.0,2
2013_84002okt2_t01a.jpg,11.0,2
2013_84002okt2_t01b.jpg,11.0,2
2013_84002okt2_t02a.jpg,8.0,2
2013_84002okt2_t02b.jpg,8.0,2
2013_84004okt1_t01a.jpg,12.0,2
2013_84004okt1_t01b.jpg,12.0,2
2013_84004okt1_t02a.jpg,14.0,2
2013_84004okt1_t02b.jpg,14.0,2
2013_84004okt1_t03.jpg,15.0,1
2013_84004okt1_t04a.jpg,14.0,2
2013_84004okt1_t04b.jpg,14.0,2
2013_84004okt1_t05a.jpg,10.0,2
2013_84004okt1_t05b.jpg,10.0,2
2013_84004okt1_t06.jpg,11.0,1
2013_84004okt1_t07a.jpg,8.0,2
2013_84004okt1_t07b.jpg,8.0,2
2013_84004okt1_t08a.jpg,9.0,2
2013_84004okt1_t09a.jpg,13.0,2
2013_84004okt1_t09b.jpg,13.0,2
2013_84004okt1_t10.jpg,9.0,1
2013_84004okt1_t11a.jpg,8.0,2
2013_84004okt1_t11b.jpg,8.0,2
2013_84004okt1_t12a.jpg,10.0,2
2013_84004okt1_t12b.jpg,10.0,2
2013_84004okt2_t01a.jpg,10.0,2
2013_84004okt2_t01b.jpg,10.0,2
2013_84004okt2_t02a.jpg,9.0,2
2013_84004okt2_t02b.jpg,9.0,2
2013_84004okt2_t03.jpg,8.0,1
2013_84004okt2_t04.jpg,7.0,1
2013_84004okt2_t05a.jpg,10.0,2
2013_84004okt2_t05b.jpg,10.0,2
2013_84004okt2_t07a.jpg,10.0,2
2013_84004okt2_t07b.jpg,10.0,2
2013_84004okt2_t08.jpg,8.0,1
2013_84004okt2_t09a.jpg,10.0,2
2013_84004okt2_t09b.jpg,10.0,2
2013_84004okt2_t10.jpg,7.0,1
2013_84006okt1_t02.jpg,14.0,1
2013_84006okt1_t04a.jpg,10.0,2
2013_84006okt1_t04b.jpg,10.0,2
2013_84006okt1_t06.jpg,15.0,1
2013_84006okt1_t11.jpg,6.0,1
2013_84006okt2_t01a.jpg,9.0,2
2013_84006okt2_t01b.jpg,9.0,2
2013_84006okt2_t02a.jpg,10.0,2
2013_84006okt2_t02b.jpg,10.0,2
2013_84006okt2_t03a.jpg,8.0,2
2013_84006okt2_t03b.jpg,8.0,2
2013_84006okt2_t04.jpg,10.0,1
2013_84006okt2_t07a.jpg,11.0,2
2013_84006okt2_t07b.jpg,11.0,2
2013_84006okt2_t08a.jpg,8.0,2
2013_84006okt2_t08b.jpg,8.0,2
2013_84006okt2_t09a.jpg,10.0,2
2013_84006okt2_t09b.jpg,10.0,2
2013_84006okt2_t10.jpg,11.0,1
2013_84006okt2_t12a.jpg,12.0,2
2013_84006okt2_t12b.jpg,12.0,2
2013_84008okt1_t01a.jpg,8.0,2
2013_84008okt1_t01b.jpg,8.0,2
2013_84008okt1_t02a.jpg,13.0,2
2013_84008okt1_t02b.jpg,13.0,2
2013_84008okt1_t03a.jpg,12.0,2
2013_84008okt1_t03b.jpg,12.0,2
2013_84008okt1_t04.jpg,11.0,1
2013_84008okt1_t05a.jpg,9.0,2
2013_84008okt1_t05b.jpg,9.0,2
2013_84008okt1_t06.jpg,6.0,1
2013_84008okt1_t08a.jpg,12.0,2
2013_84008okt1_t08b.jpg,12.0,2
2013_84008okt1_t09a.jpg,9.0,2
2013_84008okt1_t09b.jpg,9.0,2
2013_84008okt1_t10a.jpg,9.0,2
2013_84008okt1_t10b.jpg,9.0,2
2013_84008okt1_t11a.jpg,7.0,2
2013_84008okt1_t11b.jpg,7.0,2
2013_84008okt1_t12a.jpg,11.0,2
2013_84008okt1_t12b.jpg,11.0,2
2013_84008okt1_t13a.jpg,4.0,2
2013_84008okt1_t13b.jpg,4.0,2
2013_84008okt2_t01a.jpg,7.0,2
2013_84008okt2_t01b.jpg,7.0,2
2013_84008okt2_t02a.jpg,8.0,2
2013_84008okt2_t02b.jpg,8.0,2
2013_84008okt2_t03a.jpg,7.0,2
2013_84008okt2_t03b.jpg,7.0,2
2013_84008okt2_t04a.jpg,6.0,2
2013_84008okt2_t04b.jpg,6.0,2
2013_84008okt2_t05a.jpg,12.0,2
2013_84008okt2_t05b.jpg,12.0,2
2013_84010okt1_t01a.jpg,9.0,2
2013_84010okt1_t01b.jpg,9.0,2
2013_84010okt1_t02a.jpg,12.0,2
2013_84010okt1_t02b.jpg,12.0,2
2013_84010okt1_t03a.jpg,15.0,2
2013_84010okt1_t03b.jpg,15.0,2
2013_84010okt1_t06a.jpg,11.0,2
2013_84010okt1_t06b.jpg,11.0,2
2013_84010okt1_t08a.jpg,18.0,2
2013_84010okt1_t08b.jpg,18.0,2
2013_84010okt1_t09.jpg,7.0,1
2013_84010okt1_t10a.jpg,16.0,2
2013_84010okt1_t10b.jpg,16.0,2
2013_84010okt1_t11.jpg,15.0,1
2013_84010okt1_t12a.jpg,9.0,2
2013_84010okt1_t12b.jpg,9.0,2
2013_84010okt1_t13.jpg,8.0,1
2013_84010okt2_t01a.jpg,9.0,2
2013_84010okt2_t01b.jpg,9.0,2
2013_84010okt2_t02.jpg,9.0,1
2013_84010okt2_t03a.jpg,13.0,2
2013_84010okt2_t03b.jpg,13.0,2
2013_84010okt2_t05.jpg,10.0,1
2013_84010okt2_t06a.jpg,8.0,2
2013_84010okt2_t06b.jpg,8.0,2
2013_84010okt2_t07a.jpg,8.0,2
2013_84010okt2_t07b.jpg,8.0,2
2013_84010okt2_t08.jpg,13.0,1
2013_84010okt2_t09a.jpg,11.0,2
2013_84010okt2_t09b.jpg,11.0,2
2013_84010okt2_t10a.jpg,8.0,2
2013_84010okt2_t10b.jpg,8.0,2
2013_84012okt1_t01a.jpg,16.0,2
2013_84012okt1_t01b.jpg,16.0,2
2013_84012okt1_t02a.jpg,12.0,2
2013_84012okt1_t02b.jpg,12.0,2
2013_84012okt1_t03.jpg,8.0,1
2013_84012okt1_t04a.jpg,4.0,2
2013_84012okt1_t04b.jpg,4.0,2
2013_84012okt1_t05a.jpg,8.0,2
2013_84012okt1_t05b.jpg,8.0,2
2013_84012okt1_t06a.jpg,8.0,2
2013_84012okt1_t06b.jpg,8.0,2
2013_84012okt1_t07a.jpg,11.0,2
2013_84012okt1_t07b.jpg,11.0,2
2013_84012okt1_t08a.jpg,7.0,2
2013_84012okt1_t08b.jpg,7.0,2
2013_84012okt1_t09.jpg,10.0,1
2013_84012okt1_t10a.jpg,10.0,2
2013_84012okt1_t10b.jpg,10.0,2
2013_84012okt1_t11a.jpg,11.0,2
2013_84012okt1_t11b.jpg,11.0,2
2013_84012okt1_t12a.jpg,13.0,2
2013_84012okt1_t12b.jpg,13.0,2
2013_84012okt1_t13a.jpg,12.0,2
2013_84012okt1_t13b.jpg,12.0,2
2013_84012okt1_t14a.jpg,12.0,2
2013_84012okt1_t14b.jpg,12.0,2
2013_84012okt1_t15.jpg,5.0,1
2013_84012okt2_t01a.jpg,7.0,2
2013_84012okt2_t01b.jpg,7.0,2
2013_84012okt2_t02a.jpg,9.0,2
2013_84012okt2_t02b.jpg,9.0,2
2013_84012okt2_t03a.jpg,8.0,2
2013_84012okt2_t03b.jpg,8.0,2
2013_84012okt2_t04a.jpg,6.0,2
2013_84012okt2_t04b.jpg,6.0,2
2013_84012okt2_t05a.jpg,10.0,2
2013_84012okt2_t05b.jpg,10.0,2
2013_84012okt2_t06a.jpg,5.0,2
2013_84012okt2_t06b.jpg,5.0,2
2013_84012okt2_t07.jpg,8.0,1
2013_84012okt2_t08.jpg,12.0,1
2013_84012okt2_t09.jpg,7.0,1
2013_84012okt2_t11.jpg,10.0,1
2013_84012okt2_t12.jpg,6.0,1
2013_84014okt1_t01a.jpg,15.0,2
2013_84014okt1_t01b.jpg,15.0,2
2013_84014okt1_t02a.jpg,11.0,2
2013_84014okt1_t02b.jpg,11.0,2
2013_84014okt1_t03.jpg,9.0,1
2013_84014okt1_t04.jpg,8.0,1
2013_84014okt1_t05a.jpg,8.0,2
2013_84014okt1_t05b.jpg,8.0,2
2013_84014okt1_t06.jpg,6.0,1
2013_84014okt1_t07.jpg,7.0,1
2013_84014okt1_t08.jpg,8.0,1
2013_84014okt2_t01a.jpg,7.0,2
2013_84014okt2_t01b.jpg,7.0,2
2013_84014okt2_t02.jpg,9.0,1
2013_84014okt2_t03a.jpg,8.0,2
2013_84014okt2_t03b.jpg,8.0,2
2013_84014okt2_t04.jpg,10.0,1
2013_84014okt2_t05a.jpg,9.0,2
2013_84014okt2_t05b.jpg,9.0,2
